JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460437.893438,14.199,0.030,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.280|CMAGINS=16.211|CREFMAG=10.129|CREFERR= 0.003|KMAGINS=15.601|KREFMAG=10.052|KREFERR= 0.003,0,1.222,Z,16.211,15.601,,PNV J17261813-3809354,VVS,STD,,,,
2460437.893588,10.617,0.020,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.722|CMAGINS=17.454|CREFMAG= 8.349|CREFERR= 0.007|KMAGINS=16.560|KREFMAG= 7.750|KREFERR= 0.006,0,1.223,Z,17.454,16.560,,PNV J17261813-3809354,VVS,STD,,,,
2460437.893669,10.564,0.020,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.674|CMAGINS=17.460|CREFMAG= 8.349|CREFERR= 0.007|KMAGINS=16.513|KREFMAG= 7.750|KREFERR= 0.006,0,1.223,Z,17.460,16.513,,PNV J17261813-3809354,VVS,STD,,,,
2460438.10978,13.397,0.051,,B,PEX,,000-BPV-402,000-BPV-401,X35907J,|CDEC=-38.15503|CMAGINS=-8.399|CRA=261.52763|CREFERR=0.104|CREFMAG=12.104|CX=1.5168|KDEC=-38.10998|KMAGINS=-7.688|KMAGSTD=12.815|KMAGTRAN=12.814|KRA=261.55703|KREFERR=0.099|KREFMAG=12.652|KX=1.5177|OBSERVAT=PERTH OBSERVATORY|TAVER=2.60|TB_BV=0.0590|TB_BVERR=0.0330|VERR=0.051|VMAGINS=-7.126|VMAGSTD=13.377|VX=1.5178,1,1.513,Z,-8.399,-7.688,,V1723 SCO,AAVSO,STD,101,,,
2460438.11042,12.470,0.018,,V,PEX,,000-BPV-402,000-BPV-401,X35907J,|CDEC=-38.15503|CMAGINS=-9.331|CRA=261.52763|CREFERR=0.021|CREFMAG=11.521|CX=1.5114|KDEC=-38.10998|KMAGINS=-8.598|KMAGSTD=12.254|KMAGTRAN=12.255|KRA=261.55703|KREFERR=0.044|KREFMAG=12.141|KX=1.5124|OBSERVAT=PERTH OBSERVATORY|TAVER=2.60|TV_BV=-0.0250|TV_BVERR=0.0210|VERR=0.018|VMAGINS=-8.373|VMAGSTD=12.479|VX=1.5125,1,1.507,Z,-9.331,-8.598,,V1723 SCO,AAVSO,STD,101,,,
2460438.11093,10.150,0.028,,R,PEX,,000-BPV-402,000-BPV-401,X35907J,|CDEC=-38.15503|CMAGINS=-9.459|CRA=261.52763|CREFERR=0.222|CREFMAG=10.996|CX=1.5072|KDEC=-38.10998|KMAGINS=-8.685|KMAGSTD=11.770|KMAGTRAN=11.772|KRA=261.55703|KREFERR=0.219|KREFMAG=11.677|KX=1.5082|OBSERVAT=PERTH OBSERVATORY|TAVER=2.60|TVR=1.0320|TVRERR=0.0430|VERR=0.009|VMAGINS=-10.241|VMAGSTD=10.214|VX=1.5083,1,1.502,Z,-9.459,-8.685,,V1723 SCO,AAVSO,STD,101,,,
2460438.70834,13.217,0.093,,TG,MEMC,,000-BPV-400,000-BPV-399,X36705ADC,TELESCóPIO NEWTONIANO 200MM F5,0,1.099,Z,12.701,13.299,,V1723 SCO,CASP,STD,CASP,,,
2460438.735451,12.502,"0,01",,V,CCT,,,,X36127AQA,,0,,Z,11.5,,,V1723 SCO,REA,STD,,,,
2460438.892870,9.447,0.060,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.063|CMAGINS=18.971|CREFMAG= 7.355|CREFERR= 0.015|KMAGINS=17.888|KREFMAG= 6.488|KREFERR= 0.012,0,1.231,Z,18.971,17.888,,PNV J17261813-3809354,VVS,STD,,,,
2460438.892951,9.487,0.066,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.152|CMAGINS=19.020|CREFMAG= 7.355|CREFERR= 0.016|KMAGINS=17.940|KREFMAG= 6.488|KREFERR= 0.013,0,1.231,Z,19.020,17.940,,PNV J17261813-3809354,VVS,STD,,,,
2460438.893056,13.233,0.066,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.231|CMAGINS=17.423|CREFMAG= 9.424|CREFERR= 0.007|KMAGINS=16.598|KREFMAG= 9.116|KREFERR= 0.006,0,1.232,Z,17.423,16.598,,PNV J17261813-3809354,VVS,STD,,,,
2460438.893125,13.169,0.067,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.206|CMAGINS=17.461|CREFMAG= 9.424|CREFERR= 0.007|KMAGINS=16.585|KREFMAG= 9.116|KREFERR= 0.006,0,1.232,Z,17.461,16.585,,PNV J17261813-3809354,VVS,STD,,,,
2460438.893275,14.278,0.032,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.371|CMAGINS=16.222|CREFMAG=10.129|CREFERR= 0.003|KMAGINS=15.599|KREFMAG=10.052|KREFERR= 0.003,0,1.233,Z,16.222,15.599,,PNV J17261813-3809354,VVS,STD,,,,
2460438.893438,14.276,0.032,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.358|CMAGINS=16.210|CREFMAG=10.129|CREFERR= 0.003|KMAGINS=15.593|KREFMAG=10.052|KREFERR= 0.003,0,1.234,Z,16.210,15.593,,PNV J17261813-3809354,VVS,STD,,,,
2460438.893588,10.534,0.019,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.652|CMAGINS=17.467|CREFMAG= 8.349|CREFERR= 0.007|KMAGINS=16.512|KREFMAG= 7.750|KREFERR= 0.006,0,1.234,Z,17.467,16.512,,PNV J17261813-3809354,VVS,STD,,,,
2460438.893669,10.463,0.018,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.608|CMAGINS=17.494|CREFMAG= 8.349|CREFERR= 0.007|KMAGINS=16.510|KREFMAG= 7.750|KREFERR= 0.006,0,1.235,Z,17.494,16.510,,PNV J17261813-3809354,VVS,STD,,,,
2460439.11512,13.147,0.077,,B,PEX,,115,121,X35907J,|OBSERVAT=PERTH OBSERVATORY|CDEC=-38.15503|CMAGINS=-7.026|CRA=261.52763|CREFERR=0.104|CREFMAG=12.104|KDEC=-38.10998|KMAGINS=-6.566|KMAGSTD=12.564|KRA=261.55703|KREFERR=0.099|KREFMAG=12.652|VMAGINS=-5.983,0,1.449,Z,-7.026,-6.566,,V1723 SCO,AAVSO,STD,,,,
2460439.11573,12.442,0.058,,V,PEX,,115,121,X35907J,|OBSERVAT=PERTH OBSERVATORY|CDEC=-38.15503|CMAGINS=-7.181|CRA=261.52763|CREFERR=0.021|CREFMAG=11.521|KDEC=-38.10998|KMAGINS=-6.435|KMAGSTD=12.267|KRA=261.55703|KREFERR=0.044|KREFMAG=12.141|VMAGINS=-6.260,0,1.444,Z,-7.181,-6.435,,V1723 SCO,AAVSO,STD,,,,
2460439.11625,10.425,0.028,,R,PEX,,115,121,X35907J,|OBSERVAT=PERTH OBSERVATORY|CDEC=-38.15503|CMAGINS=-7.766|CRA=261.52763|CREFERR=0.222|CREFMAG=10.996|KDEC=-38.10998|KMAGINS=-7.126|KMAGSTD=11.636|KRA=261.55703|KREFERR=0.219|KREFMAG=11.677|VMAGINS=-8.337,0,1.440,Z,-7.766,-7.126,,V1723 SCO,AAVSO,STD,,,,
2460439.732350,12.504,"0,01",,V,CCT,,,,X36127AQA,,0,,Z,13.9,,,V1723 SCO,REA,STD,,,,
2460439.887292,9.602,0.069,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.189|CMAGINS=18.942|CREFMAG= 7.355|CREFERR= 0.016|KMAGINS=17.877|KREFMAG= 6.488|KREFERR= 0.013,0,1.219,Z,18.942,17.877,,PNV J17261813-3809354,VVS,STD,,,,
2460439.887361,9.440,0.058,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.000|CMAGINS=18.915|CREFMAG= 7.355|CREFERR= 0.015|KMAGINS=17.844|KREFMAG= 6.488|KREFERR= 0.012,0,1.220,Z,18.915,17.844,,PNV J17261813-3809354,VVS,STD,,,,
2460439.887477,13.278,0.074,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.286|CMAGINS=17.431|CREFMAG= 9.424|CREFERR= 0.007|KMAGINS=16.584|KREFMAG= 9.116|KREFERR= 0.006,0,1.220,Z,17.431,16.584,,PNV J17261813-3809354,VVS,STD,,,,
2460439.887546,13.139,0.061,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.122|CMAGINS=17.407|CREFMAG= 9.424|CREFERR= 0.007|KMAGINS=16.571|KREFMAG= 9.116|KREFERR= 0.006,0,1.220,Z,17.407,16.571,,PNV J17261813-3809354,VVS,STD,,,,
2460439.887697,14.275,0.031,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.331|CMAGINS=16.185|CREFMAG=10.129|CREFERR= 0.003|KMAGINS=15.579|KREFMAG=10.052|KREFERR= 0.003,0,1.221,Z,16.185,15.579,,PNV J17261813-3809354,VVS,STD,,,,
2460439.887870,14.247,0.031,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.311|CMAGINS=16.193|CREFMAG=10.129|CREFERR= 0.003|KMAGINS=15.570|KREFMAG=10.052|KREFERR= 0.003,0,1.222,Z,16.193,15.570,,PNV J17261813-3809354,VVS,STD,,,,
2460439.888021,10.518,0.019,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.636|CMAGINS=17.468|CREFMAG= 8.349|CREFERR= 0.007|KMAGINS=16.477|KREFMAG= 7.750|KREFERR= 0.006,0,1.222,Z,17.468,16.477,,PNV J17261813-3809354,VVS,STD,,,,
2460439.888102,10.507,0.018,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.614|CMAGINS=17.455|CREFMAG= 8.349|CREFERR= 0.007|KMAGINS=16.476|KREFMAG= 7.750|KREFERR= 0.006,0,1.223,Z,17.455,16.476,,PNV J17261813-3809354,VVS,STD,,,,
2460440.893970,12.535,0.376,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=23.072|CMAGINS=19.961|CREFMAG= 9.424|CREFERR= 0.034|KMAGINS=19.071|KREFMAG= 9.116|KREFERR= 0.027,0,1.260,Z,19.961,19.071,,PNV J17261813-3809354,VVS,STD,,,,
2460440.894120,14.401,0.245,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=22.700|CMAGINS=18.428|CREFMAG=10.129|CREFERR= 0.011|KMAGINS=17.774|KREFMAG=10.052|KREFERR= 0.009,0,1.261,Z,18.428,17.774,,PNV J17261813-3809354,VVS,STD,,,,
2460440.894294,14.106,0.174,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=22.287|CMAGINS=18.310|CREFMAG=10.129|CREFERR= 0.010|KMAGINS=17.714|KREFMAG=10.052|KREFERR= 0.009,0,1.262,Z,18.310,17.714,,PNV J17261813-3809354,VVS,STD,,,,
2460440.894444,10.583,0.110,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.763|CMAGINS=19.529|CREFMAG= 8.349|CREFERR= 0.024|KMAGINS=18.572|KREFMAG= 7.750|KREFERR= 0.019,0,1.263,Z,19.529,18.572,,PNV J17261813-3809354,VVS,STD,,,,
2460440.894514,10.678,0.122,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.830|CMAGINS=19.501|CREFMAG= 8.349|CREFERR= 0.023|KMAGINS=18.530|KREFMAG= 7.750|KREFERR= 0.019,0,1.263,Z,19.501,18.530,,PNV J17261813-3809354,VVS,STD,,,,
2460441.893507,9.498,0.065,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.112|CMAGINS=18.969|CREFMAG= 7.355|CREFERR= 0.016|KMAGINS=17.899|KREFMAG= 6.488|KREFERR= 0.013,0,1.271,Z,18.969,17.899,,PNV J17261813-3809354,VVS,STD,,,,
2460441.893576,9.606,0.071,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.231|CMAGINS=18.979|CREFMAG= 7.355|CREFERR= 0.016|KMAGINS=17.893|KREFMAG= 6.488|KREFERR= 0.013,0,1.271,Z,18.979,17.893,,PNV J17261813-3809354,VVS,STD,,,,
2460441.893692,13.304,0.076,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.323|CMAGINS=17.443|CREFMAG= 9.424|CREFERR= 0.007|KMAGINS=16.612|KREFMAG= 9.116|KREFERR= 0.007,0,1.272,Z,17.443,16.612,,PNV J17261813-3809354,VVS,STD,,,,
2460441.893762,13.368,0.078,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.359|CMAGINS=17.415|CREFMAG= 9.424|CREFERR= 0.007|KMAGINS=16.595|KREFMAG= 9.116|KREFERR= 0.007,0,1.272,Z,17.415,16.595,,PNV J17261813-3809354,VVS,STD,,,,
2460441.893912,14.230,0.032,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.321|CMAGINS=16.219|CREFMAG=10.129|CREFERR= 0.004|KMAGINS=15.605|KREFMAG=10.052|KREFERR= 0.003,0,1.273,Z,16.219,15.605,,PNV J17261813-3809354,VVS,STD,,,,
2460441.894086,14.307,0.035,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.403|CMAGINS=16.225|CREFMAG=10.129|CREFERR= 0.004|KMAGINS=15.604|KREFMAG=10.052|KREFERR= 0.003,0,1.274,Z,16.225,15.604,,PNV J17261813-3809354,VVS,STD,,,,
2460441.894236,10.612,0.020,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.737|CMAGINS=17.474|CREFMAG= 8.349|CREFERR= 0.007|KMAGINS=16.519|KREFMAG= 7.750|KREFERR= 0.007,0,1.275,Z,17.474,16.519,,PNV J17261813-3809354,VVS,STD,,,,
2460441.894306,10.611,0.021,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.735|CMAGINS=17.473|CREFMAG= 8.349|CREFERR= 0.007|KMAGINS=16.506|KREFMAG= 7.750|KREFERR= 0.007,0,1.275,Z,17.473,16.506,,PNV J17261813-3809354,VVS,STD,,,,
2460442.720394,12.542,"0,01",,V,CCT,,,,X36127AQA,,0,,Z,11.5,,,V1723 SCO,REA,STD,,,,
2460442.894259,9.599,0.068,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.184|CMAGINS=18.940|CREFMAG= 7.355|CREFERR= 0.016|KMAGINS=17.870|KREFMAG= 6.488|KREFERR= 0.013,0,1.288,Z,18.940,17.870,,PNV J17261813-3809354,VVS,STD,,,,
2460442.894329,9.590,0.067,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.177|CMAGINS=18.942|CREFMAG= 7.355|CREFERR= 0.015|KMAGINS=17.869|KREFMAG= 6.488|KREFERR= 0.012,0,1.289,Z,18.942,17.869,,PNV J17261813-3809354,VVS,STD,,,,
2460442.894444,13.222,0.072,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.228|CMAGINS=17.430|CREFMAG= 9.424|CREFERR= 0.007|KMAGINS=16.594|KREFMAG= 9.116|KREFERR= 0.007,0,1.289,Z,17.430,16.594,,PNV J17261813-3809354,VVS,STD,,,,
2460442.894514,13.298,0.076,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.298|CMAGINS=17.424|CREFMAG= 9.424|CREFERR= 0.007|KMAGINS=16.593|KREFMAG= 9.116|KREFERR= 0.007,0,1.290,Z,17.424,16.593,,PNV J17261813-3809354,VVS,STD,,,,
2460442.894664,14.325,0.034,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.410|CMAGINS=16.213|CREFMAG=10.129|CREFERR= 0.004|KMAGINS=15.598|KREFMAG=10.052|KREFERR= 0.003,0,1.290,Z,16.213,15.598,,PNV J17261813-3809354,VVS,STD,,,,
2460442.894838,14.284,0.033,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.363|CMAGINS=16.209|CREFMAG=10.129|CREFERR= 0.004|KMAGINS=15.596|KREFMAG=10.052|KREFERR= 0.003,0,1.291,Z,16.209,15.596,,PNV J17261813-3809354,VVS,STD,,,,
2460442.894988,10.625,0.020,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.745|CMAGINS=17.470|CREFMAG= 8.349|CREFERR= 0.007|KMAGINS=16.491|KREFMAG= 7.750|KREFERR= 0.007,0,1.292,Z,17.470,16.491,,PNV J17261813-3809354,VVS,STD,,,,
2460442.895069,10.603,0.020,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.715|CMAGINS=17.461|CREFMAG= 8.349|CREFERR= 0.007|KMAGINS=16.485|KREFMAG= 7.750|KREFERR= 0.007,0,1.293,Z,17.461,16.485,,PNV J17261813-3809354,VVS,STD,,,,
2460443.23942,13.502,0.068,,B,PEX,,115,121,X35907J,|OBSERVAT=PERTH OBSERVATORY|CDEC=-38.15503|CMAGINS=-7.618|CRA=261.52763|CREFERR=0.104|CREFMAG=12.104|KDEC=-38.10998|KMAGINS=-6.966|KMAGSTD=12.757|KRA=261.55703|KREFERR=0.099|KREFMAG=12.652|VMAGINS=-6.220,0,1.012,Z,-7.618,-6.966,,V1723 SCO,AAVSO,STD,,,,
2460443.24006,12.660,0.029,,V,PEX,,115,121,X35907J,|OBSERVAT=PERTH OBSERVATORY|CDEC=-38.15503|CMAGINS=-8.339|CRA=261.52763|CREFERR=0.021|CREFMAG=11.521|KDEC=-38.10998|KMAGINS=-7.663|KMAGSTD=12.196|KRA=261.55703|KREFERR=0.044|KREFMAG=12.141|VMAGINS=-7.199,0,1.012,Z,-8.339,-7.663,,V1723 SCO,AAVSO,STD,,,,
2460443.24058,10.466,0.016,,R,PEX,,115,,X35907J,|OBSERVAT=PERTH OBSERVATORY|CDEC=-38.15503|CMAGINS=-8.588|CRA=261.52763|CREFERR=0.222|CREFMAG=10.996|VMAGINS=-9.118,0,1.012,Z,-8.588,,,V1723 SCO,AAVSO,STD,,,,
2460443.24104,10.160,0.050,,I,PEX,,115,,X36552QG,|OBSERVAT=PERTH OBSERVATORY|CDEC=-38.15503|CMAGINS=-7.284|CRA=261.52763|CREFERR=0.301|CREFMAG=10.506|VMAGINS=-7.630,0,1.011,Z,-7.284,,,V1723 SCO,AAVSO,STD,,,,
2460443.717963,12.558,"0,01",,V,CCT,,,,X36127AQA,,0,,Z,11.5,,,V1723 SCO,REA,STD,,,,
2460443.894236,9.550,0.066,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.158|CMAGINS=18.963|CREFMAG= 7.355|CREFERR= 0.015|KMAGINS=17.880|KREFMAG= 6.488|KREFERR= 0.012,0,1.302,Z,18.963,17.880,,PNV J17261813-3809354,VVS,STD,,,,
2460443.894317,9.478,0.062,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.058|CMAGINS=18.935|CREFMAG= 7.355|CREFERR= 0.016|KMAGINS=17.876|KREFMAG= 6.488|KREFERR= 0.013,0,1.303,Z,18.935,17.876,,PNV J17261813-3809354,VVS,STD,,,,
2460443.894421,13.247,0.073,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.253|CMAGINS=17.430|CREFMAG= 9.424|CREFERR= 0.007|KMAGINS=16.586|KREFMAG= 9.116|KREFERR= 0.007,0,1.303,Z,17.430,16.586,,PNV J17261813-3809354,VVS,STD,,,,
2460443.894502,13.244,0.068,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.255|CMAGINS=17.436|CREFMAG= 9.424|CREFERR= 0.007|KMAGINS=16.587|KREFMAG= 9.116|KREFERR= 0.007,0,1.304,Z,17.436,16.587,,PNV J17261813-3809354,VVS,STD,,,,
2460443.894653,14.281,0.033,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.370|CMAGINS=16.218|CREFMAG=10.129|CREFERR= 0.004|KMAGINS=15.600|KREFMAG=10.052|KREFERR= 0.003,0,1.305,Z,16.218,15.600,,PNV J17261813-3809354,VVS,STD,,,,
2460443.894815,14.402,0.036,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.488|CMAGINS=16.215|CREFMAG=10.129|CREFERR= 0.004|KMAGINS=15.603|KREFMAG=10.052|KREFERR= 0.003,0,1.306,Z,16.215,15.603,,PNV J17261813-3809354,VVS,STD,,,,
2460443.894965,10.577,0.020,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.705|CMAGINS=17.477|CREFMAG= 8.349|CREFERR= 0.007|KMAGINS=16.499|KREFMAG= 7.750|KREFERR= 0.007,0,1.306,Z,17.477,16.499,,PNV J17261813-3809354,VVS,STD,,,,
2460443.895046,10.619,0.020,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.759|CMAGINS=17.489|CREFMAG= 8.349|CREFERR= 0.008|KMAGINS=16.493|KREFMAG= 7.750|KREFERR= 0.007,0,1.307,Z,17.489,16.493,,PNV J17261813-3809354,VVS,STD,,,,
2460443.991045,12.62,0.02,,V,NLX,,Ensemble,127,X36229AEA,Mag ave 3 measures. PSF removal of nearby star,0,1.69,Z,,12.75,,V1723 Sco,AAVSO,STD,,,,
2460443.993971,13.36,0.02,,B,NLX,,Ensemble,127,X36229AEA,Mag ave 3 measures. PSF removal of nearby star,0,1.65,Z,,13.24,,V1723 Sco,AAVSO,STD,,,,
2460444.894259,9.857,0.081,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.450|CMAGINS=18.948|CREFMAG= 7.355|CREFERR= 0.016|KMAGINS=17.869|KREFMAG= 6.488|KREFERR= 0.013,0,1.317,Z,18.948,17.869,,PNV J17261813-3809354,VVS,STD,,,,
2460444.894340,9.780,0.083,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.380|CMAGINS=18.954|CREFMAG= 7.355|CREFERR= 0.016|KMAGINS=17.863|KREFMAG= 6.488|KREFERR= 0.013,0,1.318,Z,18.954,17.863,,PNV J17261813-3809354,VVS,STD,,,,
2460444.894444,13.380,0.075,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.396|CMAGINS=17.440|CREFMAG= 9.424|CREFERR= 0.007|KMAGINS=16.594|KREFMAG= 9.116|KREFERR= 0.007,0,1.318,Z,17.440,16.594,,PNV J17261813-3809354,VVS,STD,,,,
2460444.894525,13.524,0.087,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.534|CMAGINS=17.434|CREFMAG= 9.424|CREFERR= 0.007|KMAGINS=16.584|KREFMAG= 9.116|KREFERR= 0.007,0,1.319,Z,17.434,16.584,,PNV J17261813-3809354,VVS,STD,,,,
2460444.894676,14.342,0.036,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.437|CMAGINS=16.224|CREFMAG=10.129|CREFERR= 0.004|KMAGINS=15.605|KREFMAG=10.052|KREFERR= 0.003,0,1.320,Z,16.224,15.605,,PNV J17261813-3809354,VVS,STD,,,,
2460444.894838,14.354,0.036,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.451|CMAGINS=16.226|CREFMAG=10.129|CREFERR= 0.004|KMAGINS=15.602|KREFMAG=10.052|KREFERR= 0.003,0,1.321,Z,16.226,15.602,,PNV J17261813-3809354,VVS,STD,,,,
2460444.895000,10.641,0.020,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.762|CMAGINS=17.470|CREFMAG= 8.349|CREFERR= 0.007|KMAGINS=16.492|KREFMAG= 7.750|KREFERR= 0.007,0,1.321,Z,17.470,16.492,,PNV J17261813-3809354,VVS,STD,,,,
2460444.895069,10.684,0.021,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.790|CMAGINS=17.456|CREFMAG= 8.349|CREFERR= 0.007|KMAGINS=16.491|KREFMAG= 7.750|KREFERR= 0.007,0,1.322,Z,17.456,16.491,,PNV J17261813-3809354,VVS,STD,,,,
2460444.947290,12.68,0.02,,V,NLX,L,Ensemble,127,X36229AEA,Mag ave 3 measures. PSF removal of nearby star,0,2.29,Z,,12.77,,V1723 Sco,AAVSO,STD,,,,
2460445.79861,12.8,,,Vis.,CKB,,127,133,XB3634ABJ,,,,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460446.894919,9.637,0.087,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.464|CMAGINS=19.182|CREFMAG= 7.355|CREFERR= 0.018|KMAGINS=18.110|KREFMAG= 6.488|KREFERR= 0.015,0,1.353,Z,19.182,18.110,,PNV J17261813-3809354,VVS,STD,,,,
2460446.894988,9.567,0.084,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.439|CMAGINS=19.227|CREFMAG= 7.355|CREFERR= 0.019|KMAGINS=18.118|KREFMAG= 6.488|KREFERR= 0.015,0,1.353,Z,19.227,18.118,,PNV J17261813-3809354,VVS,STD,,,,
2460446.895093,13.441,0.106,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.719|CMAGINS=17.702|CREFMAG= 9.424|CREFERR= 0.008|KMAGINS=16.869|KREFMAG= 9.116|KREFERR= 0.007,0,1.354,Z,17.702,16.869,,PNV J17261813-3809354,VVS,STD,,,,
2460446.895162,13.349,0.098,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.620|CMAGINS=17.695|CREFMAG= 9.424|CREFERR= 0.008|KMAGINS=16.862|KREFMAG= 9.116|KREFERR= 0.007,0,1.354,Z,17.695,16.862,,PNV J17261813-3809354,VVS,STD,,,,
2460446.895313,14.366,0.046,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.729|CMAGINS=16.492|CREFMAG=10.129|CREFERR= 0.004|KMAGINS=15.872|KREFMAG=10.052|KREFERR= 0.004,0,1.355,Z,16.492,15.872,,PNV J17261813-3809354,VVS,STD,,,,
2460446.895486,14.369,0.044,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.698|CMAGINS=16.458|CREFMAG=10.129|CREFERR= 0.004|KMAGINS=15.850|KREFMAG=10.052|KREFERR= 0.004,0,1.356,Z,16.458,15.850,,PNV J17261813-3809354,VVS,STD,,,,
2460446.895625,10.698,0.025,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.072|CMAGINS=17.722|CREFMAG= 8.349|CREFERR= 0.008|KMAGINS=16.740|KREFMAG= 7.750|KREFERR= 0.008,0,1.357,Z,17.722,16.740,,PNV J17261813-3809354,VVS,STD,,,,
2460446.895706,10.712,0.027,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.101|CMAGINS=17.738|CREFMAG= 8.349|CREFERR= 0.008|KMAGINS=16.771|KREFMAG= 7.750|KREFERR= 0.007,0,1.357,Z,17.738,16.771,,PNV J17261813-3809354,VVS,STD,,,,
2460447.710451,12.673,"0,01",,V,CCT,,,,X36127AQA,,0,,Z,11.5,,,V1723 SCO,REA,STD,,,,
